2,"Newark Liberty Intl","Newark","United States",“BNG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BNH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BNI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BNJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BNK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BNM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BNN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BNO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BNP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BNQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BNR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BNS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BNT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BNU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BNV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BNW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BNX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BNY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BNZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BOB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BOB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BOC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BOD“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BOE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BOF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BOG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BOH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BOI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BOJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BOK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BOM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BON“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BOO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BOP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BOQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BOR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BOS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BOT“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BOU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BOV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BOW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BOX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BOY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BOZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BPB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BPB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BPC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BPD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BPE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BPF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BPG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BPH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BPI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BPJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BPK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BPM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BPN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BPO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BPP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BPQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BPR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BPS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BPT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BPU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BPV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BPW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BPX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BPY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BPZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BQB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BQB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BQC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BQD“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BQE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BQF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BQG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BQH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BQI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BQJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BQK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BQM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BQN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BQO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BQP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BQQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BQR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BQS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BQT“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BQU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BQV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BQW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BQX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BQY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BQZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BRB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BRB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BRC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BRD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BRE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BRF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BRG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BRH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BRI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BRJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BRK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BRM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BRN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BRO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BRP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BRQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BRR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BRS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BRT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BRU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BRV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BRW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BRX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BRY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BRZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BSB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BSB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BSC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BSD“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BSE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BSF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BSG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BSH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BSI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BSJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BSK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BSM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BSN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BSO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BSP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BSQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BSR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BSS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BST“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BSU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BSV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BSW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BSX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BSY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BSZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BTB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BTB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BTC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BTD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BTE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BTF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BTG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BTH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BTI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BTJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BTK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BTM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BTN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BTO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BTP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BTQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BTR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BTS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BTT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BTU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BTV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BTW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BTX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BTY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BTZ“,"EGSS",51.885,0.235,348,0,"E"
